FACLID21,JURDID,STATE,COUNTY,FACLNAME,STRATUM,WEIGHT,CONFPOP,V19,NCONPOP,V21,TOTPOP,V23,NONCIT,V25,QWKNDR,WEEKNDR,V28,ADMALE,V30,ADFEML,V32,JUVMALE,V34,JUVFEML,V36,TOTGEND,V38,JUVADS,V40,CONVMALE,V42,CONVFML,V44,UNCONVML,V46,UNCONVFM,V48,TOTADCNV,V50,WHITE,V52,BLACK,V54,HISP,V56,AMINDALK,V58,ASIAN,V60,HAWPAC,V62,TWORACE,TWORACEF,RACESPEC,OTRACE,V65,RACEDK,RACEDKF,TOTRACE,V67,MARSHAL,V69,FBOP,V69F,ICE,V69I,BIA,V69B,OTRSPEC,OTRAUTH,V69OF,YOURST,V71,OTRST,V73,LOCSTATE,V75,LOCOTRST,V77,TOTAUTH,V79,ADMITS,V82,DSCGH,V85,PEAKDATE,DAYINMT,V87,ADP,V89,RATCAP,V91,ELECMON,V93,HOMDTN,V95,COMMSVC,V97,DAYRPTG,V99,PRETSUP,V101,WKPROG,V103,DRUGPROG,V105,PROGSPEC,OTRPROG,V108,TOTNONCF,V110,ADMLNCNF,V112,ADFMNCNF,V114,JVMLNCNF,V116,JVFMNCNF,V118,NCNFGNDR,V120,CONVNCNF,V122,UNCNVNCF,V124,TOTCNVST,V126,NCONPOP2
4.41137E+20,441137137,44,KLEBERG COUNTY,KLEBERG COUNTY JAIL,8,2.7519,91,0,0,0,91,0,0,9,2,0,0,78,0,13,0,0,0,0,0,91,0,0,0,44,1,6,1,34,1,7,1,91,0,17,1,7,1,67,1,0,9,0,9,0,9,0,9, ,0,9,0,9,91,0,0,0,0,0,0,0,0,0, ,0,0,0,9,0,9,0,0,0,0,0,9,0,9,0,9,29,93,0,86,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71005E+20,471005005,47,AMHERST COUNTY,AMHERST COUNTY JAIL,4,7.5625,92,0,0,0,92,0,0,0,1,8,0,74,0,18,0,0,0,0,0,92,0,0,0,35,0,9,0,39,0,9,0,92,0,47,0,44,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,92,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,39,0,79,0,29,92,0,85,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.81006E+20,381006006,38,COOS COUNTY,COOS COUNTY JAIL,8,2.7519,93,0,0,0,93,0,3,0,2,0,0,84,0,9,0,0,0,0,0,93,0,0,0,57,0,6,0,27,1,3,0,93,0,89,1,1,0,3,0,0,0,0,0,0,0,0,0, ,0,0,0,0,93,0,0,0,0,0,3,0,0,0, ,0,0,0,0,0,0,5,0,1,0,9,0,54,0,57,0,20,94,0,85,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41119E+20,441119119,44,JACK COUNTY,JACK COUNTY JAIL,9,5.5377,93,0,0,0,93,0,1,0,2,0,0,50,0,42,0,0,0,1,0,93,0,1,0,7,0,3,0,43,0,40,0,93,0,78,0,4,0,11,0,0,0,0,0,0,0,0,0, ,0,0,0,0,93,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,56,0,0,0,57,0,12,0,3,0,10,94,0,88,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71082E+20,471082082,47,ROCKBRIDGE COUNTY,ROCKBRIDGE COUNTY REGIONAL JAIL,12,1,93,0,2,0,95,0,2,0,1,1,0,83,0,10,0,0,0,0,0,93,0,0,0,59,0,6,0,24,0,4,0,93,0,69,0,23,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,93,0,0,0,0,0,0,0,0,0,Wise County,1,0,0,0,0,0,0,0,0,0,1,0,28,0,26,0,9,108,0,92,0,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,2,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,2
1.11066E+20,111066066,11,GREENE COUNTY,GREENE COUNTY LAW ENFORCEMENT CENTER,9,5.5377,94,0,0,0,94,0,5,1,2,0,0,87,0,7,0,0,0,0,0,94,0,0,8,46,0,1,0,41,0,6,0,94,0,19,0,70,0,5,0,0,0,0,0,0,0,0,0, ,0,0,0,0,94,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,15,1,21,1,29,94,0,64,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41048E+20,241048048,24,MILLE LACS COUNTY,MILLE LACS COUNTY JAIL,9,5.5377,94,0,0,0,94,0,0,0,1,0,0,78,0,16,0,0,0,0,0,94,0,0,0,39,1,6,1,39,1,10,1,94,0,56,1,1,1,0,1,37,1,0,1,0,1,0,1, ,0,1,0,1,94,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,61,0,0,0,61,0,6,0,4,0,4,117,0,88,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81102E+20,181102102,18,ROCKCASTLE COUNTY,ROCKCASTLE COUNTY JAIL,8,2.7519,95,0,0,0,95,0,0,0,1,0,0,82,0,13,0,0,0,0,0,95,0,0,0,50,0,10,0,32,0,3,0,95,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,CHINESE,1,0,0,0,95,0,0,0,0,0,0,0,0,0, ,0,0,60,0,0,0,35,0,0,0,95,0,20,0,24,0,1,109,0,86,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1101E+20,311010010,31,HUNTERDON COUNTY,HUNTERDON COUNTY JAIL,9,5.5377,95,0,0,0,95,0,0,9,1,0,9,80,0,15,0,0,0,0,0,95,0,0,0,14,0,1,0,66,0,14,0,95,0,60,0,24,0,10,0,0,0,0,0,0,0,0,0, ,0,0,1,0,95,0,2,0,0,0,0,0,0,0, ,0,0,5,0,0,0,2,0,0,0,9,0,48,0,34,0,30,99,0,107,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41083E+20,141083083,14,SALINE COUNTY,SALINE CO LAW ENFORCEMENT & DETENTION CENTER,8,2.7519,97,0,0,0,97,0,0,0,1,16,0,82,0,15,0,0,0,0,0,97,0,0,0,8,0,0,0,74,0,15,0,97,0,80,0,16,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,97,0,9,0,0,0,0,0,0,0, ,0,0,0,0,0,0,11,0,0,0,20,0,77,0,77,0,30,101,0,83,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8106E+20,281060060,28,MADISON COUNTY,MADISON COUNTY JAIL,8,2.7519,97,0,0,0,97,0,6,0,1,2,0,71,0,26,0,0,0,0,0,97,0,0,0,35,0,16,0,36,0,10,0,97,0,67,0,6,0,23,0,1,0,0,0,0,0,0,0, ,0,0,0,0,97,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,18,0,0,0,18,0,32,0,24,0,2,101,0,87,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31035E+20,431035035,43,HARDEMAN COUNTY,HARDEMAN COUNTY JAIL,9,5.5377,97,0,0,0,97,0,0,0,1,9,0,89,0,8,0,0,0,0,0,97,0,0,0,47,0,2,0,42,0,6,0,97,0,38,0,59,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,97,0,0,0,0,0,0,0,0,0, ,0,0,12,0,0,0,0,0,0,0,12,0,6,0,8,0,25,103,0,95,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01072E+20,501072072,50,WOOD COUNTY,WOOD COUNTY JAIL,8,2.7519,97,0,16,0,113,0,0,0,2,0,0,87,0,10,0,0,0,0,0,97,0,0,8,58,0,5,0,29,0,5,0,97,0,87,0,3,0,5,0,2,0,0,0,0,0,0,0, ,0,0,0,0,97,0,0,0,0,0,0,0,0,0, ,0,0,1,0,2,0,1,0,0,0,4,0,64,0,55,0,3,114,0,100,1,131,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,16,0,15,0,1,0,0,0,0,0,16,0,16,0,0,0,16,0,16
5.11016E+20,511016016,51,PLATTE COUNTY,PLATTE COUNTY JAIL,9,5.5377,97,0,0,8,97,0,4,0,1,35,1,80,0,17,0,0,8,0,8,97,0,0,8,23,0,9,0,57,0,8,0,97,0,77,0,2,0,16,0,2,0,0,8,0,8,0,8, ,0,8,0,8,97,0,37,0,0,8,4,0,0,8, ,0,8,4,0,0,8,13,0,0,8,58,0,33,0,37,0,29,97,0,74,1,88,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
2.4106E+20,241060060,24,POLK COUNTY,NORTHWEST REGIONAL CORRECTIONAL CENTER,12,1,98,0,0,0,98,0,0,0,1,0,0,86,0,12,0,0,0,0,0,98,0,0,0,53,0,9,0,33,1,3,1,98,0,70,0,2,0,20,0,6,0,0,0,0,0,0,0, ,0,0,0,0,98,0,0,0,3,0,0,0,0,0, ,0,0,98,0,0,0,0,0,0,0,101,0,41,0,26,0,24,101,0,108,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71012E+20,471012012,47,BOTETOURT COUNTY,BOTETOURT COUNTY JAIL,9,5.5377,98,0,1,0,99,0,0,0,2,0,0,87,0,11,0,0,0,0,0,98,0,0,0,59,0,7,0,28,0,4,0,98,0,83,0,10,0,5,0,0,0,0,0,0,0,0,0, ,0,0,0,0,98,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,27,101,0,89,1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3.9103E+20,391030030,39,GREENE COUNTY,GREENE COUNTY PRISON,8,2.7519,99,0,0,0,99,0,0,0,1,15,0,90,0,9,0,0,0,0,0,99,0,0,8,80,1,3,1,10,1,6,1,99,0,84,1,7,1,8,1,0,1,0,1,0,1,0,1, ,0,1,0,1,99,0,0,0,0,0,0,0,0,0, ,0,0,0,9,0,9,0,9,0,9,0,9,17,0,23,0,17,118,0,108,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31073E+20,431073073,43,ROANE COUNTY,ROANE COUNTY JAIL,9,5.5377,99,0,0,0,99,0,0,9,2,0,0,80,0,19,0,0,0,0,0,99,0,0,0,23,1,2,1,57,1,17,1,99,0,86,1,12,1,1,1,0,1,0,1,0,1,0,1, ,0,1,0,1,99,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,95,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41041E+20,141041041,14,JEFFERSON COUNTY,JEFFERSON COUNTY JUSTICE CENTER,8,2.7519,100,0,0,8,100,0,0,0,2,0,0,92,1,8,1,0,1,0,0,100,0,0,1,6,0,1,0,86,0,7,0,100,0,37,1,57,1,6,1,0,0,0,0,0,0,0,0, ,0,0,0,0,100,0,20,0,0,0,0,0,0,0, ,0,0,7,0,0,0,0,0,0,0,27,0,51,0,73,0,7,133,0,146,1,249,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
5.01056E+20,501056056,50,ST. CROIX COUNTY,ST. CROIX COUNTY JAIL,8,2.7519,100,0,1,0,101,0,0,1,1,1,1,92,0,8,0,0,0,0,0,100,0,0,0,75,0,5,0,17,1,3,1,100,0,93,0,5,0,1,0,1,0,0,0,0,0,0,0, ,0,0,0,0,100,0,0,0,0,0,0,0,0,0, ,0,0,4,0,0,0,0,0,0,0,4,0,79,0,85,0,29,100,0,110,0,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.81103E+20,181103103,18,ROWAN COUNTY,ROWAN COUNTY DETENTION CENTER,8,2.7519,101,0,0,0,101,0,0,0,1,22,1,101,0,0,0,0,0,0,0,101,0,0,8,45,1,0,0,56,1,0,0,101,0,99,0,2,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,101,0,0,0,0,0,0,0,0,0, ,0,0,32,0,0,0,69,0,0,0,101,0,43,0,39,0,16,123,0,96,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81005E+20,481005005,48,CLALLAM COUNTY,CLALLAM COUNTY CORRECTIONAL FACILITY,8,2.7519,101,0,0,0,101,0,2,0,2,0,0,87,0,14,0,0,0,0,0,101,0,0,0,29,0,4,0,58,0,10,0,101,0,86,0,1,0,6,0,8,0,0,0,0,0,0,0, ,0,0,0,0,101,0,0,0,0,0,2,0,0,0, ,0,0,6,0,0,0,0,0,0,0,8,0,46,0,45,0,16,120,0,117,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1047E+19,51047046,5,SISKIYOU COUNTY,SISKIYOU COUNTY JAIL,9,5.5377,102,0,5,0,107,0,2,0,1,2,0,87,0,15,0,0,8,0,8,102,0,0,8,16,0,2,0,71,0,13,0,102,0,90,0,2,0,3,0,7,0,0,9,0,9,0,9, ,0,0,0,0,102,0,0,8,0,8,2,0,0,8, ,0,8,2,0,0,8,0,8,0,8,4,0,72,0,8,0,29,103,0,97,0,107,0,2,0,0,8,0,8,3,0,0,8,0,8,0,8, ,0,8,5,0,4,0,1,0,0,8,0,8,5,0,5,0,0,0,5,0,5
1.31009E+20,131009009,13,BONNER COUNTY,BONNER COUNTY JAIL,8,2.7519,103,0,40,0,143,0,4,0,1,8,0,90,0,13,0,0,0,0,0,103,0,0,0,35,0,4,0,55,0,9,0,103,0,100,0,1,0,2,0,0,0,0,0,0,0,0,0, ,0,0,0,0,103,0,16,0,0,0,0,0,0,0, ,0,0,3,0,0,0,0,0,0,0,19,0,42,0,30,0,30,143,0,112,0,124,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0, ,0,0,40,0,33,0,7,0,0,0,0,0,40,0,40,0,0,0,40,0,40
2.61036E+20,261036036,26,FRANKLIN COUNTY,FRANKLIN COUNTY JAIL,8,2.7519,103,0,0,0,103,0,0,0,1,16,0,90,1,12,1,1,0,0,0,103,0,1,0,11,0,2,0,80,0,10,0,103,0,55,1,48,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,103,0,0,0,0,0,0,0,0,0, ,0,0,94,0,2,0,7,0,0,0,103,0,84,0,66,0,16,127,0,100,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3209E+20,432090001,43,JOHNSON CITY,JOHNSON CITY JAIL,9,5.5377,103,0,0,0,103,0,0,0,2,0,0,0,0,103,0,0,0,0,0,103,0,0,0,0,0,103,0,0,0,0,0,103,0,98,0,5,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,103,0,0,0,0,0,0,0,0,0, ,0,0,103,0,0,0,0,0,0,0,103,0,3,0,1,0,29,103,0,100,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.51008E+20,351008008,35,BURLEIGH COUNTY,BURLEIGH COUNTY DETENTION CENTER,8,2.7519,104,0,0,0,104,0,0,0,2,0,0,86,0,18,0,0,0,0,0,104,0,0,0,20,1,6,1,66,1,12,1,104,0,55,1,8,1,6,1,33,1,0,8,0,1,2,1, ,0,1,0,1,104,0,12,1,0,0,0,0,0,0, ,0,0,0,9,0,9,3,1,0,9,15,1,0,9,0,9,0,115,1,110,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01062E+20,101062062,10,TAYLOR COUNTY,TAYLOR COUNTY JAIL,8,2.7519,105,0,0,0,105,0,0,0,1,6,1,78,0,27,0,0,0,0,0,105,0,0,0,11,0,5,0,67,0,22,0,105,0,45,1,60,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,105,0,5,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,5,1,39,0,13,1,6,137,0,122,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1023E+19,61023022,6,GARFIELD COUNTY,GARFIELD COUNTY JAIL,8,2.7519,106,0,0,0,106,0,32,0,2,0,0,100,0,6,0,0,0,0,0,106,0,0,0,13,0,2,0,87,0,4,0,106,0,74,1,0,0,32,1,0,0,0,0,0,0,0,0, ,0,0,0,0,106,0,0,0,0,0,32,0,0,0, ,0,0,1,0,0,0,0,0,0,0,33,0,75,0,70,0,1,156,0,149,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11017E+20,111017017,11,BURKE COUNTY,BURKE COUNTY JAIL,8,2.7519,107,0,0,0,107,0,1,0,1,2,0,99,0,8,0,0,0,0,0,107,0,0,0,58,1,4,1,41,0,4,0,107,0,29,0,76,0,2,0,0,0,0,0,0,0,0,0, ,0,0,0,0,107,0,1,0,0,0,0,0,0,0, ,0,0,4,0,0,0,2,0,0,0,7,0,54,1,6,1,26,117,0,106,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51047E+20,251047047,25,MARSHALL COUNTY,MARSHALL COUNTY JAIL,4,7.5625,107,0,0,0,107,0,0,9,2,0,0,102,1,5,1,0,0,0,0,107,0,0,0,48,1,4,1,54,1,1,1,107,0,24,1,79,1,4,1,0,1,0,1,0,1,0,1, ,0,1,0,1,107,0,0,0,0,0,0,0,0,0, ,0,0,0,9,0,0,0,0,0,0,0,9,0,9,0,9,0,0,9,90,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71033E+20,371033033,37,JACKSON COUNTY,JACKSON COUNTY JAIL,8,2.7519,107,0,0,0,107,0,0,0,1,5,0,88,0,19,0,0,0,0,0,107,0,0,0,42,0,4,0,46,0,15,0,107,0,40,0,40,0,24,0,3,0,0,0,0,0,0,0, ,0,0,0,0,107,0,0,0,0,0,0,0,0,0, ,0,0,28,0,2,0,10,0,0,0,40,0,37,0,36,0,15,117,0,152,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8109E+20,181090090,18,NELSON COUNTY,NELSON COUNTY JAIL,8,2.7519,108,0,0,0,108,0,1,0,1,8,0,97,0,11,0,0,0,0,0,108,0,0,0,40,0,4,0,57,1,7,1,108,0,88,0,18,0,1,0,0,0,1,0,0,0,0,0, ,0,0,0,0,108,0,0,0,0,0,0,0,0,0, ,0,0,15,0,1,0,0,0,0,0,16,0,26,0,33,0,21,153,0,134,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11072E+20,111072072,11,HARRIS COUNTY,HARRIS COUNTY PRISON,8,2.7519,109,0,0,0,109,0,0,0,2,0,0,109,0,0,0,0,0,0,0,109,0,0,0,109,0,0,0,0,0,0,0,109,0,39,0,63,0,7,0,0,0,0,0,0,0,0,0, ,0,0,0,0,109,0,0,0,0,0,0,0,0,0, ,0,0,109,0,0,0,0,0,0,0,109,0,5,1,5,1,10,109,0,105,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12029E+20,112029001,11,CLARKE COUNTY,CLARKE COUNTY CORRECTIONAL INSTITUTION,1,1,109,0,0,0,109,0,0,0,2,0,0,109,0,0,0,0,0,0,0,109,0,0,0,109,0,0,0,0,0,0,0,109,0,62,0,47,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,109,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,26,110,0,106,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11021E+20,211021020,21,TALBOT COUNTY,TALBOT COUNTY JAIL,8,2.7519,109,0,23,0,132,0,2,0,1,5,0,104,0,5,0,0,0,0,0,109,0,0,0,59,0,2,0,45,0,3,0,109,0,33,0,71,0,4,0,0,0,1,0,0,0,0,0, ,0,0,0,0,109,0,21,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,21,0,32,0,28,0,30,116,0,105,0,140,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0, ,0,0,23,0,0,9,0,9,0,9,0,9,23,0,0,9,0,9,23,0,23
1.6107E+20,161070070,16,MUSCATINE COUNTY,MUSCATINE COUNTY JAIL,8,2.7519,110,0,0,0,110,0,0,0,2,0,0,100,0,10,0,0,0,0,0,110,0,0,0,51,0,2,0,49,0,8,0,110,0,81,0,9,0,20,0,0,0,0,0,0,0,0,0, ,0,0,0,0,110,0,35,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,35,0,25,0,25,0,0,0,9,113,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41059E+20,341059059,34,BERTIE-MARTIN COUNTY,BERTIE-MARTIN REGIONAL JAIL,12,1,111,0,0,0,111,0,0,9,2,0,0,98,1,7,1,6,1,0,0,111,0,0,9,44,1,2,1,60,1,5,1,111,0,55,1,56,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,111,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,116,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11081E+20,111081081,11,JEFFERSON COUNTY,JEFFERSON COUNTY JAIL,7,1.4136,112,0,0,0,112,0,1,0,1,0,0,101,0,11,0,0,0,0,0,112,0,0,0,89,1,4,1,12,0,7,1,112,0,8,0,103,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,112,0,17,0,0,0,0,0,0,0, ,0,0,0,0,0,0,35,0,0,0,52,0,3,0,10,0,25,115,1,110,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61022E+20,361022022,36,ERIE COUNTY,ERIE COUNTY JAIL,9,5.5377,112,0,0,0,112,0,1,0,2,0,0,94,0,18,0,0,0,0,0,112,0,0,0,38,0,3,0,56,1,15,1,112,0,54,0,57,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,0,112,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,1,0,89,0,92,0,21,123,0,114,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71036E+20,371036036,37,KAY COUNTY,KAY COUNTY JAIL,8,2.7519,112,0,0,0,112,0,1,1,2,0,0,78,0,34,0,0,0,0,0,112,0,0,0,23,0,11,0,55,0,23,0,112,0,65,1,24,1,4,1,10,1,2,1,0,1,0,1, ,0,1,7,1,112,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,23,124,0,94,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81069E+20,181069069,18,LINCOLN COUNTY,LINCOLN COUNTY REGIONAL JAIL,12,1,113,0,0,0,113,0,0,0,1,0,0,93,0,20,0,0,0,0,0,113,0,0,0,33,0,3,0,60,1,17,1,113,0,98,0,14,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,113,0,0,0,0,0,0,0,0,0, ,0,0,36,0,0,0,25,0,0,0,61,0,20,0,23,0,30,114,0,116,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1013E+19,11013013,1,CLARKE COUNTY,CLARKE COUNTY JAIL,9,5.5377,116,0,0,0,116,0,0,0,2,0,0,105,0,11,0,0,0,0,0,116,0,0,0,6,0,1,0,99,1,10,1,116,0,24,0,90,1,2,0,0,0,0,0,0,0,0,0, ,0,0,0,0,116,0,0,0,0,0,0,0,0,0, ,0,0,6,0,0,0,0,0,0,0,6,0,8,0,16,0,24,116,0,110,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81071E+20,181071071,18,LOGAN COUNTY,LOGAN COUNTY DETENTION CENTER,8,2.7519,116,0,0,0,116,0,4,0,2,0,0,94,0,22,0,0,0,0,0,116,0,0,0,53,0,14,0,41,0,8,0,116,0,76,0,35,0,4,0,1,0,0,0,0,0,0,0, ,0,0,0,0,116,0,0,0,0,0,0,0,0,0, ,0,0,37,0,0,0,0,0,0,0,37,0,34,0,21,0,10,139,0,119,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31012E+20,231012012,23,BRANCH COUNTY,BRANCH COUNTY JAIL,8,2.7519,116,0,0,0,116,0,1,0,1,4,0,97,0,16,0,3,0,0,0,116,0,3,0,75,1,12,1,25,1,4,1,116,0,106,1,3,1,7,1,0,0,0,0,0,0,0,0, ,0,0,0,0,116,0,0,0,0,0,1,0,0,0, ,0,0,5,1,1,1,5,1,0,1,12,1,38,0,53,0,10,129,0,134,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
